person_id,transaction_date,name,age,sex,education,has_children,has_property,has_car,ever_loan,loan_paid,annual_salary,invested_amount,personal_loan,mortgage,auto_loan,credit_card,overdraft,payroll_loan,student_loan,working_capital_loan
1735,2023-05-18,Eva Lopez,20,Male,Bachelor,Yes,Yes,Yes,No,No,50k-80k,1k-10k,0,1,1,1,0,0,0,1
18228,2021-11-05,Camille Anderson,70,Male,Postgraduate,Yes,Yes,Yes,Yes,Yes,>120k,1k-10k,1,1,1,1,0,1,0,1
8681,2023-02-02,Olivia Wagner,27,Male,Secondary,No,Yes,No,No,No,30k-50k,<1k,1,0,1,0,0,0,0,1
19361,2022-12-03,Alessandro Bernard,74,Female,Bachelor,Yes,No,Yes,No,No,80k-120k,1k-10k,1,1,0,1,0,0,0,0
18344,2020-01-14,Luca Santos,41,Male,Secondary,No,No,No,No,No,50k-80k,1k-10k,0,1,1,0,0,1,0,0
5760,2021-05-07,Giulia Dupont,37,Female,Bachelor,Yes,No,No,Yes,Yes,80k-120k,1k-10k,1,0,1,1,0,0,0,1
23079,2021-12-24,Oscar Anderson,27,Male,Primary,Yes,No,Yes,No,No,30k-50k,<1k,0,1,0,1,0,0,0,0
35154,2022-04-05,Hugo Pereira,33,Male,Bachelor,No,Yes,No,Yes,No,80k-120k,<1k,1,1,0,1,0,0,0,0
11112,2021-03-02,Martina Hall,62,Male,Secondary,No,No,No,No,No,30k-50k,10k-50k,0,0,0,0,1,0,0,1
37505,2020-07-01,Lily Silva,66,Male,Postgraduate,No,Yes,Yes,No,No,80k-120k,<1k,1,1,0,0,1,0,0,0
1803,2020-10-19,James Anderson,57,Male,Primary,No,Yes,Yes,Yes,No,30k-50k,1k-10k,0,0,1,0,0,0,0,0
8156,2023-03-31,Louise Taylor,31,Male,Postgraduate,No,No,Yes,Yes,Yes,>120k,<1k,1,1,0,1,0,1,0,1
8121,2020-08-18,Mia Moreau,26,Male,Primary,Yes,No,Yes,Yes,No,30k-50k,1k-10k,0,1,0,0,0,1,0,1
39385,2022-07-30,Mia Johnson,65,Female,Primary,Yes,No,No,Yes,Yes,30k-50k,1k-10k,0,1,1,0,0,0,0,0
21919,2022-08-01,Paolo Silva,73,Male,Primary,Yes,No,No,Yes,Yes,<30k,1k-10k,1,0,1,1,0,1,0,0
20446,2023-05-26,Andrea Gallo,31,Male,Primary,Yes,No,No,Yes,Yes,30k-50k,<1k,1,0,0,1,0,1,1,1
30307,2020-01-20,Giovanni Schmidt,36,Female,Bachelor,Yes,No,Yes,No,No,50k-80k,1k-10k,1,0,1,0,0,1,0,1
16647,2021-03-01,Lucas Santos,38,Male,Bachelor,No,No,No,No,No,50k-80k,10k-50k,1,0,0,1,0,0,0,0
31066,2022-10-15,Elena Schmidt,18,Female,Bachelor,No,Yes,Yes,Yes,No,80k-120k,10k-50k,1,1,0,1,0,0,0,1
25200,2020-03-12,George Smith,42,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,10k-50k,0,1,1,0,0,0,0,0
16372,2022-01-16,Elena Hall,43,Male,Postgraduate,No,Yes,Yes,No,No,>120k,1k-10k,0,1,0,1,1,0,0,1
11836,2021-07-16,Marie Fernandez,69,Male,Primary,Yes,Yes,No,No,No,30k-50k,<1k,1,0,1,0,0,1,0,0
2050,2020-12-20,Sophia Schmidt,27,Female,Secondary,Yes,Yes,No,Yes,No,30k-50k,10k-50k,0,1,1,0,0,0,1,0
31617,2021-10-13,Martina Johnson,38,Female,Secondary,No,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,0,0,0,0,1,0,0
38192,2021-10-01,Lucas Dupont,19,Male,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,<1k,0,0,0,1,0,1,0,0
20933,2022-02-09,Charlotte Bernard,33,Female,Secondary,Yes,No,Yes,No,No,30k-50k,<1k,0,1,1,1,0,0,0,0
29856,2021-06-02,Charlie Fernandez,35,Male,Bachelor,Yes,No,Yes,No,No,80k-120k,<1k,0,1,1,1,0,0,0,0
7159,2022-11-09,Alessandro Hall,73,Male,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,1,1,0,0,0,0,1
7401,2023-06-27,Alessandro Pereira,27,Female,Primary,No,No,No,Yes,Yes,30k-50k,10k-50k,1,0,1,1,0,1,0,1
15152,2023-05-24,Paul White,56,Male,Postgraduate,Yes,No,Yes,Yes,No,>120k,<1k,1,1,1,1,0,1,0,1
1155,2020-07-04,Harry Müller,38,Female,Bachelor,Yes,No,No,Yes,Yes,50k-80k,1k-10k,1,0,1,1,0,0,0,0
4500,2023-09-30,Sofia Lefevre,70,Male,Bachelor,No,No,Yes,No,No,80k-120k,<1k,1,1,0,1,0,0,0,0
6296,2021-06-22,Luca Hall,22,Male,Bachelor,Yes,Yes,Yes,No,No,50k-80k,10k-50k,0,1,0,1,0,0,0,1
12184,2020-07-23,Arthur Walker,67,Female,Primary,Yes,No,Yes,No,No,<30k,>50k,0,0,0,0,1,0,0,0
29300,2023-09-27,Giovanni Costa,56,Female,Bachelor,No,No,Yes,Yes,No,80k-120k,<1k,1,1,1,1,0,1,1,0
12875,2023-12-14,Lucas Bianchi,69,Female,Secondary,Yes,No,No,No,No,50k-80k,<1k,1,1,1,1,1,0,0,1
32712,2021-03-19,Jules Silva,47,Female,Primary,No,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,0,0,0,1,0,1
5540,2021-02-17,Giovanni Dupont,20,Female,Bachelor,Yes,No,Yes,No,No,80k-120k,1k-10k,1,1,1,0,0,0,1,1
2558,2023-06-25,Chiara Schmidt,43,Female,Bachelor,Yes,No,Yes,Yes,Yes,50k-80k,<1k,1,0,1,0,0,1,0,0
38361,2020-05-05,Sophia Dupont,26,Male,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,1,1,1,1,1,0,0
16483,2021-12-31,Francesco Costa,42,Male,Bachelor,No,No,Yes,Yes,No,50k-80k,<1k,1,0,1,0,0,0,0,0
2201,2023-10-20,Paul Lopez,33,Male,Secondary,Yes,Yes,Yes,No,No,50k-80k,1k-10k,1,1,0,1,0,0,0,0
2962,2022-12-25,Charlotte Gallo,73,Female,Primary,Yes,No,Yes,No,No,30k-50k,1k-10k,1,0,0,1,0,1,0,0
21358,2020-10-16,Francesco Ricci,71,Female,Secondary,Yes,No,No,Yes,Yes,30k-50k,<1k,0,0,1,0,0,1,0,0
11970,2022-06-23,Sophia Conti,37,Female,Bachelor,No,Yes,No,Yes,Yes,80k-120k,<1k,1,1,1,1,0,0,0,1
2870,2023-05-21,Hugo Schmidt,34,Female,Secondary,Yes,Yes,No,No,No,50k-80k,1k-10k,1,1,1,0,0,0,0,0
28644,2020-12-05,Paul Conti,44,Female,Secondary,No,Yes,No,Yes,Yes,30k-50k,1k-10k,1,1,1,0,0,0,0,0
24737,2023-02-05,Olivia Walker,43,Male,Primary,No,No,Yes,No,No,30k-50k,<1k,0,1,0,0,0,0,0,0
38468,2021-01-02,Noah Garcia,71,Male,Secondary,No,Yes,Yes,Yes,Yes,50k-80k,10k-50k,1,1,0,1,0,0,0,0
23329,2021-12-25,Amelia Martinez,35,Female,Primary,Yes,No,Yes,Yes,No,<30k,<1k,0,1,0,1,0,0,0,0
25877,2021-05-27,Lily Wagner,69,Female,Secondary,No,Yes,Yes,Yes,No,50k-80k,>50k,1,1,1,1,1,1,0,1
21296,2020-09-14,Jack Costa,66,Female,Postgraduate,No,Yes,No,Yes,Yes,>120k,1k-10k,0,1,0,1,0,1,0,1
3988,2022-11-24,Olivia Lefevre,50,Female,Bachelor,No,Yes,Yes,No,No,50k-80k,<1k,1,1,1,1,1,0,0,0
22400,2020-03-14,Luca Dupont,28,Female,Secondary,Yes,No,No,Yes,Yes,50k-80k,<1k,1,1,0,1,0,1,0,0
33987,2022-07-29,Mia Fischer,35,Male,Postgraduate,No,Yes,No,Yes,Yes,80k-120k,>50k,1,1,1,0,0,0,0,1
20881,2020-01-10,Martina Anderson,18,Female,Primary,Yes,No,Yes,No,No,<30k,1k-10k,0,0,1,1,0,0,0,0
4736,2020-07-09,Lucas Dupont,18,Male,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,1k-10k,1,0,0,1,0,0,0,0
4556,2021-06-21,Sofia Müller,24,Male,Postgraduate,Yes,Yes,Yes,No,No,>120k,10k-50k,1,1,1,1,0,0,0,1
19831,2021-12-19,Grace Schmidt,65,Female,Secondary,No,Yes,No,No,No,50k-80k,>50k,0,1,1,1,0,1,0,1
17430,2021-05-11,Thomas Hall,41,Female,Bachelor,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,1,0,0
6894,2023-10-14,Clara Rossi,72,Female,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,1,1,0,0,1,0,0
14374,2020-12-24,Louis White,48,Female,Bachelor,Yes,No,No,Yes,Yes,50k-80k,<1k,1,1,1,1,0,0,0,1
3437,2023-05-15,Camille Weber,21,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,80k-120k,>50k,1,1,1,1,1,0,0,1
8755,2021-01-16,Antoine Walker,20,Female,Bachelor,Yes,Yes,Yes,No,No,80k-120k,<1k,1,1,1,1,0,0,1,0
10678,2023-06-09,Andrea Johnson,69,Female,Secondary,Yes,Yes,No,No,No,30k-50k,<1k,0,1,0,0,0,0,0,0
5896,2021-11-20,Jack Fernandez,43,Female,Postgraduate,Yes,No,Yes,Yes,No,80k-120k,1k-10k,1,1,0,1,0,0,0,1
19739,2020-12-08,Arthur Conti,44,Female,Postgraduate,No,Yes,No,Yes,Yes,80k-120k,1k-10k,1,1,1,1,0,0,0,1
30747,2020-05-26,Charlie Smith,69,Female,Secondary,No,Yes,Yes,Yes,Yes,50k-80k,<1k,1,1,0,1,0,1,1,0
32353,2023-07-07,Marco Rossi,53,Male,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,1k-10k,1,0,0,1,0,0,0,0
39791,2021-08-31,Noah Lefevre,53,Male,Bachelor,Yes,Yes,Yes,No,No,80k-120k,10k-50k,1,1,0,1,0,0,0,1
5601,2021-02-26,Louise Taylor,49,Male,Bachelor,Yes,No,Yes,No,No,50k-80k,<1k,0,1,0,1,0,0,0,0
29125,2023-01-05,Hugo Thompson,57,Male,Bachelor,No,No,No,No,No,50k-80k,1k-10k,0,1,1,0,0,0,0,1
27644,2020-11-26,Martina Conti,18,Female,Primary,No,Yes,Yes,Yes,No,<30k,1k-10k,0,1,0,1,0,0,0,0
9008,2023-05-08,Clara Dubois,55,Female,Secondary,No,Yes,Yes,Yes,Yes,50k-80k,<1k,1,1,0,1,0,0,0,0
37411,2023-01-26,Oscar Bernard,29,Female,Secondary,No,Yes,No,Yes,Yes,50k-80k,<1k,1,0,1,1,0,1,0,0
8209,2021-07-02,Lily Brown,47,Female,Postgraduate,Yes,No,Yes,No,No,80k-120k,<1k,0,0,1,1,1,0,1,0
18590,2022-09-07,Louise Weber,67,Female,Postgraduate,No,Yes,No,Yes,Yes,80k-120k,<1k,1,1,1,1,0,0,0,0
17454,2021-05-02,Paolo Gallo,59,Female,Primary,No,No,No,Yes,Yes,30k-50k,1k-10k,0,1,0,0,1,1,0,0
36213,2023-02-12,Paolo Martin,36,Male,Postgraduate,Yes,No,No,Yes,Yes,>120k,<1k,1,0,1,1,0,1,0,0
32636,2022-11-07,Paul Smith,73,Female,Primary,No,Yes,Yes,Yes,Yes,<30k,10k-50k,1,1,0,0,0,0,0,0
33829,2023-08-01,George Weber,65,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,80k-120k,<1k,1,1,0,1,0,0,0,0
18712,2023-05-30,Paolo Lefevre,24,Male,Primary,No,Yes,Yes,No,No,30k-50k,10k-50k,0,1,0,0,0,0,0,0
3421,2023-12-24,Elena Thompson,21,Female,Bachelor,Yes,No,Yes,Yes,Yes,80k-120k,1k-10k,1,1,1,0,0,0,1,0
31217,2020-06-26,Clara Silva,33,Male,Secondary,No,Yes,No,No,No,30k-50k,<1k,0,0,0,1,0,0,0,0
302,2020-05-30,Louise Costa,27,Male,Secondary,Yes,No,Yes,No,No,30k-50k,>50k,0,1,0,0,1,0,0,0
700,2020-09-18,Mia Costa,28,Male,Postgraduate,No,No,Yes,No,No,>120k,10k-50k,1,1,1,1,0,0,0,1
191,2020-06-11,Emily Costa,40,Male,Primary,No,No,No,Yes,Yes,<30k,1k-10k,1,0,0,1,0,0,0,0
10493,2023-08-09,Lily Gallo,73,Male,Bachelor,Yes,No,No,No,No,80k-120k,<1k,0,1,1,1,0,0,0,1
35744,2021-02-27,Grace Fischer,64,Male,Secondary,No,Yes,No,No,No,30k-50k,<1k,0,1,1,1,0,0,0,0
6103,2021-11-30,Isabella Martinez,33,Female,Postgraduate,Yes,No,No,No,No,>120k,1k-10k,0,1,1,1,0,0,0,0
19779,2020-02-04,James Brown,23,Male,Primary,No,No,Yes,No,No,30k-50k,<1k,1,0,0,0,0,0,0,0
26642,2020-06-16,Mia Dupont,38,Female,Secondary,No,Yes,No,No,No,30k-50k,<1k,0,1,1,0,0,1,1,0
34585,2020-08-28,Emily Schmidt,49,Male,Bachelor,Yes,No,Yes,No,No,80k-120k,<1k,1,1,0,1,0,0,0,1
32746,2021-11-29,Oscar Silva,46,Male,Bachelor,No,Yes,No,No,No,80k-120k,1k-10k,0,1,1,1,0,0,0,1
23094,2023-04-07,Mia Martin,24,Female,Postgraduate,Yes,No,Yes,Yes,Yes,80k-120k,<1k,1,1,1,0,1,0,0,1
570,2020-02-24,Louis Schmidt,22,Male,Bachelor,No,Yes,No,No,No,50k-80k,1k-10k,0,0,1,0,0,0,1,0
38211,2022-12-24,Giovanni Garcia,24,Female,Secondary,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,1,0,1,0,0,0
34664,2022-07-15,Charlie Garcia,46,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,0,0,0,0,0
36632,2021-07-25,Hugo Bernard,46,Male,Bachelor,Yes,Yes,No,Yes,No,50k-80k,1k-10k,1,1,1,1,0,0,0,0
7456,2022-10-29,Charlie Garcia,33,Male,Bachelor,No,Yes,Yes,Yes,No,80k-120k,10k-50k,1,1,0,1,0,1,1,1
4015,2022-05-08,Paolo Dubois,72,Female,Primary,Yes,No,No,Yes,Yes,<30k,<1k,1,0,0,0,0,1,0,0
11094,2020-12-23,Charlotte Walker,58,Male,Postgraduate,No,No,Yes,No,No,80k-120k,>50k,1,1,1,0,0,0,1,1
18071,2021-03-17,Elena Gallo,55,Female,Primary,No,Yes,No,Yes,Yes,<30k,10k-50k,0,0,1,0,0,0,0,0
35778,2022-06-30,Sophia Garcia,67,Female,Primary,No,No,Yes,Yes,No,<30k,<1k,0,1,0,1,0,0,0,0
16539,2021-03-29,Sofia Weber,42,Male,Secondary,No,No,Yes,No,No,30k-50k,1k-10k,0,1,0,1,0,0,0,0
10730,2022-10-13,Camille Costa,58,Male,Secondary,Yes,Yes,Yes,No,No,50k-80k,<1k,0,1,1,1,1,1,0,0
34178,2022-05-05,Jacob Bianchi,35,Male,Bachelor,Yes,Yes,Yes,No,No,50k-80k,<1k,1,1,0,0,0,0,0,0
785,2023-01-17,Jack Lefevre,52,Female,Primary,Yes,Yes,Yes,No,No,30k-50k,1k-10k,1,1,0,1,0,1,0,0
27752,2023-08-06,Oliver Hall,43,Female,Bachelor,No,No,No,No,No,80k-120k,<1k,1,1,1,0,1,0,0,0
12534,2021-09-14,Giulia Anderson,38,Male,Primary,No,Yes,Yes,No,No,<30k,10k-50k,1,1,0,0,1,0,0,0
39975,2021-09-20,Elena Smith,34,Female,Secondary,Yes,No,Yes,No,No,50k-80k,<1k,0,1,1,0,0,0,0,1
5802,2021-11-08,Grace Silva,40,Male,Secondary,Yes,No,No,Yes,No,50k-80k,<1k,0,1,1,1,0,0,0,0
19191,2022-03-28,Eva Müller,36,Female,Postgraduate,Yes,Yes,Yes,No,No,80k-120k,>50k,0,1,0,0,0,0,0,0
38755,2023-11-20,Luca Bernard,58,Female,Secondary,Yes,Yes,No,No,No,50k-80k,>50k,0,1,1,0,1,1,0,0
29593,2020-04-06,Francesco Ricci,66,Male,Primary,No,No,No,Yes,Yes,<30k,1k-10k,1,0,0,1,0,1,0,0
10648,2021-02-17,Andrea Weber,50,Male,Postgraduate,Yes,Yes,Yes,Yes,Yes,80k-120k,<1k,1,1,0,1,0,1,0,1
8717,2020-06-20,Elena Pereira,39,Female,Postgraduate,Yes,No,Yes,No,No,>120k,1k-10k,0,1,0,1,1,0,0,1
23356,2021-12-27,Paul Costa,62,Male,Secondary,Yes,No,No,Yes,Yes,50k-80k,1k-10k,1,1,0,0,0,1,0,0
22010,2021-12-29,James Costa,53,Male,Bachelor,No,Yes,No,No,No,50k-80k,<1k,1,1,1,0,0,0,0,1
24377,2023-01-22,Jacob Garcia,27,Female,Bachelor,Yes,No,No,Yes,Yes,80k-120k,10k-50k,1,1,1,1,0,0,0,1
4781,2023-05-30,Charlotte Anderson,26,Male,Bachelor,Yes,Yes,Yes,No,No,50k-80k,1k-10k,1,1,1,0,0,0,0,0
2369,2022-06-05,Martina Anderson,64,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,1,1,0,1,0,0
12040,2022-01-01,Louis Brown,19,Female,Bachelor,Yes,No,No,No,No,80k-120k,<1k,0,1,1,1,0,0,0,0
6656,2021-05-28,Matteo Hall,69,Female,Postgraduate,Yes,No,Yes,No,No,80k-120k,<1k,1,0,0,1,0,0,0,0
4496,2020-12-21,Oscar Conti,73,Female,Primary,Yes,No,No,Yes,No,<30k,<1k,0,0,0,1,1,1,0,0
10894,2023-06-28,Charlotte Costa,55,Female,Bachelor,No,No,No,No,No,80k-120k,1k-10k,1,1,1,0,0,1,0,1
25548,2022-02-18,Amelia Walker,20,Female,Secondary,Yes,No,Yes,Yes,No,30k-50k,1k-10k,1,1,0,0,0,1,0,0
22387,2022-07-18,Camille Smith,24,Male,Postgraduate,No,No,No,No,No,>120k,<1k,1,1,1,1,0,0,0,0
13404,2022-04-26,Louise Weber,45,Female,Secondary,Yes,Yes,No,No,No,30k-50k,>50k,0,1,0,1,0,0,0,1
32098,2023-04-15,Harry Smith,64,Female,Postgraduate,Yes,No,No,No,No,>120k,10k-50k,1,1,1,1,0,0,0,1
13122,2021-11-21,Antoine Silva,69,Male,Bachelor,Yes,No,Yes,No,No,50k-80k,10k-50k,1,1,0,0,0,0,1,1
10967,2023-11-20,Laura Garcia,24,Male,Secondary,No,Yes,No,No,No,30k-50k,<1k,0,1,0,1,0,0,0,0
33622,2021-01-02,Martina Martin,21,Male,Postgraduate,No,Yes,Yes,No,No,80k-120k,<1k,0,1,1,0,0,0,0,0
28313,2021-09-29,Jules Bernard,19,Male,Secondary,Yes,No,No,Yes,Yes,50k-80k,10k-50k,1,0,1,0,0,0,0,0
22678,2020-01-06,Laura Brown,47,Male,Bachelor,No,No,Yes,No,No,50k-80k,1k-10k,1,1,0,1,0,0,0,0
31290,2022-11-15,Olivia Smith,66,Female,Primary,Yes,Yes,Yes,Yes,Yes,<30k,10k-50k,0,0,0,0,1,0,0,1
31025,2021-03-28,Clara Anderson,71,Female,Bachelor,No,Yes,No,No,No,80k-120k,<1k,1,1,1,1,0,0,0,1
4778,2020-02-18,Giulia Lopez,65,Male,Primary,No,No,Yes,No,No,<30k,10k-50k,0,0,0,1,0,0,0,0
29750,2020-11-25,Charlotte Dupont,51,Female,Primary,Yes,Yes,No,No,No,<30k,>50k,1,1,1,1,0,0,0,0
15339,2021-08-19,Isabella Costa,55,Male,Bachelor,No,No,No,No,No,50k-80k,<1k,0,1,1,1,0,1,0,1
2492,2023-12-19,Amelia Johnson,45,Male,Secondary,Yes,No,Yes,No,No,50k-80k,<1k,0,0,1,1,0,0,0,0
27237,2021-09-09,Emily Pereira,43,Female,Bachelor,No,Yes,Yes,No,No,50k-80k,1k-10k,0,0,0,1,1,1,0,1
14600,2020-10-29,Louis Pereira,73,Male,Secondary,No,No,Yes,No,No,30k-50k,10k-50k,1,1,0,1,0,0,0,0
19509,2023-11-22,Grace Lopez,48,Male,Bachelor,No,No,No,No,No,80k-120k,10k-50k,1,1,1,1,0,0,0,1
3052,2023-08-16,Isabella Dubois,36,Male,Secondary,No,No,No,Yes,No,30k-50k,<1k,0,0,1,0,0,0,0,0
21607,2023-02-08,Laura Santos,47,Male,Secondary,No,Yes,Yes,No,No,30k-50k,<1k,1,1,0,0,0,0,0,1
21700,2022-11-10,Giovanni Meyer,37,Female,Primary,Yes,Yes,No,No,No,<30k,<1k,0,0,0,0,0,0,0,0
877,2021-10-15,Giulia Rossi,72,Male,Bachelor,Yes,No,No,Yes,Yes,80k-120k,10k-50k,1,1,1,1,1,0,0,0
32094,2023-05-12,Jack Fernandez,45,Female,Secondary,Yes,No,No,No,No,50k-80k,1k-10k,1,0,1,0,0,0,0,0
4143,2023-06-18,Harry Hall,68,Female,Primary,No,No,No,No,No,30k-50k,1k-10k,1,1,1,1,1,0,0,0
15203,2021-04-01,Charlotte Hall,24,Female,Primary,No,No,Yes,No,No,<30k,<1k,0,0,0,0,0,0,0,0
39735,2023-02-28,Charlotte Gallo,52,Male,Bachelor,No,Yes,Yes,No,No,50k-80k,10k-50k,0,1,1,1,0,0,0,1
7080,2022-03-27,Giovanni Anderson,64,Female,Bachelor,No,No,No,No,No,50k-80k,1k-10k,1,1,1,1,0,0,0,1
7988,2020-10-23,Laura Thompson,28,Female,Primary,Yes,No,No,Yes,No,30k-50k,10k-50k,1,0,0,1,1,1,0,0
39568,2020-01-19,Oliver Weber,55,Male,Secondary,Yes,No,Yes,No,No,30k-50k,<1k,0,1,0,0,0,0,0,0
28941,2023-10-30,Marie Müller,51,Male,Primary,No,Yes,No,No,No,<30k,<1k,0,0,1,1,1,0,0,0
37234,2020-05-19,Eva Dupont,50,Female,Secondary,Yes,No,No,Yes,No,30k-50k,10k-50k,0,0,1,0,0,0,0,1
17020,2021-07-20,Mia Martinez,72,Female,Bachelor,Yes,No,Yes,No,No,50k-80k,1k-10k,1,0,0,1,0,0,0,0
18078,2020-12-23,Emily Wagner,73,Male,Bachelor,Yes,Yes,No,Yes,Yes,80k-120k,<1k,1,0,1,1,0,1,0,1
26259,2022-03-06,Charlie Taylor,37,Male,Bachelor,No,No,No,Yes,Yes,80k-120k,10k-50k,1,1,1,1,0,1,1,0
21137,2021-11-12,Antoine Taylor,22,Female,Primary,Yes,No,Yes,Yes,Yes,30k-50k,1k-10k,1,0,0,0,0,0,0,0
8312,2022-04-25,Francesco Brown,41,Male,Bachelor,No,Yes,No,No,No,80k-120k,1k-10k,1,1,1,1,0,0,0,0
17215,2021-10-29,Chiara Brown,41,Female,Bachelor,Yes,Yes,No,Yes,Yes,80k-120k,<1k,1,1,0,0,0,1,0,1
14099,2023-12-20,Andrea Fernandez,39,Male,Secondary,No,Yes,Yes,No,No,50k-80k,10k-50k,1,1,0,1,0,0,0,1
28252,2021-04-13,Chiara Conti,66,Female,Secondary,No,No,No,No,No,30k-50k,1k-10k,0,0,1,1,1,0,0,0
37946,2022-06-08,Luca Anderson,36,Male,Primary,Yes,No,No,Yes,Yes,30k-50k,<1k,0,0,1,0,0,0,0,0
25946,2022-06-17,Grace Garcia,69,Female,Postgraduate,No,No,No,Yes,Yes,>120k,<1k,1,1,1,1,1,0,0,1
25317,2022-05-27,Anna Ricci,36,Female,Secondary,No,No,Yes,No,No,30k-50k,1k-10k,1,1,1,1,0,0,0,0
32218,2023-08-23,Luca Thompson,55,Male,Postgraduate,Yes,No,Yes,Yes,Yes,>120k,10k-50k,1,1,0,1,0,0,0,1
8309,2023-05-14,James Anderson,18,Male,Secondary,No,Yes,No,No,No,30k-50k,1k-10k,1,0,1,1,0,0,0,0
5950,2020-05-03,Paul Schmidt,25,Female,Bachelor,No,No,No,No,No,80k-120k,1k-10k,0,0,1,0,1,0,0,1
1151,2023-03-16,Alessandro Pereira,25,Female,Secondary,No,No,Yes,Yes,Yes,30k-50k,<1k,0,1,0,0,0,0,0,0
23945,2023-07-07,Amelia Bernard,69,Female,Secondary,No,Yes,No,No,No,50k-80k,1k-10k,1,1,1,1,0,0,0,0
34700,2020-05-14,Louise Dubois,43,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,0,0,1,0,0
9205,2020-02-10,Thomas Bernard,62,Female,Secondary,Yes,No,No,Yes,Yes,50k-80k,1k-10k,1,0,1,1,1,1,0,1
1082,2022-06-30,Eva Ricci,45,Male,Primary,No,No,No,No,No,<30k,<1k,1,1,0,1,0,1,0,0
29306,2023-09-06,Eva Lopez,46,Male,Secondary,No,No,Yes,Yes,Yes,30k-50k,1k-10k,0,1,0,0,0,0,0,0
16897,2021-11-23,Marie Rossi,72,Male,Bachelor,Yes,Yes,No,Yes,No,80k-120k,10k-50k,1,1,0,1,0,1,0,1
7806,2020-07-01,Alessandro Smith,70,Male,Bachelor,No,No,No,Yes,Yes,80k-120k,<1k,0,1,0,0,0,1,0,1
5238,2022-11-09,Charlie Costa,64,Female,Primary,Yes,Yes,Yes,No,No,30k-50k,1k-10k,1,1,1,1,1,0,0,0
20057,2022-06-18,Isabella Ricci,47,Female,Primary,No,Yes,No,Yes,No,<30k,<1k,0,0,0,1,0,1,0,0
3344,2021-07-02,Amelia Bernard,46,Female,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,10k-50k,0,1,1,1,0,0,0,0
13501,2020-12-03,Paolo Dupont,34,Female,Postgraduate,Yes,No,No,No,No,>120k,<1k,1,1,1,1,1,0,0,0
29376,2020-10-04,Amelia Moreau,53,Female,Bachelor,Yes,No,No,Yes,Yes,80k-120k,1k-10k,1,1,0,1,0,0,0,1
9663,2023-10-19,Oliver Bernard,25,Female,Bachelor,No,Yes,Yes,Yes,Yes,50k-80k,>50k,1,1,1,0,0,0,1,0
16965,2021-09-01,Amelia White,39,Male,Bachelor,Yes,Yes,No,Yes,Yes,50k-80k,10k-50k,0,1,1,0,0,1,0,1
8131,2021-01-17,George Dupont,33,Female,Primary,Yes,No,No,No,No,30k-50k,<1k,0,1,1,1,1,0,0,0
19532,2022-05-20,Camille Bianchi,73,Female,Secondary,Yes,No,No,No,No,30k-50k,1k-10k,0,1,1,1,0,0,0,0
1680,2020-10-08,Louis Costa,42,Female,Bachelor,No,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,1,1,0
3507,2020-02-17,Isabella Lefevre,25,Female,Postgraduate,Yes,Yes,No,No,No,>120k,10k-50k,0,1,0,1,0,1,0,1
13285,2021-02-23,Arthur Garcia,58,Female,Bachelor,Yes,Yes,No,Yes,No,80k-120k,1k-10k,1,1,1,1,0,0,0,0
7254,2021-06-10,Oscar Rossi,43,Male,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,0,0,0,1,0,1
19129,2022-06-21,Jules Ricci,31,Female,Primary,No,Yes,No,Yes,Yes,30k-50k,<1k,1,1,0,0,1,0,0,0
27933,2021-11-01,Alessandro Lefevre,69,Female,Secondary,Yes,No,Yes,Yes,No,50k-80k,1k-10k,1,1,1,1,0,1,0,0
9436,2023-04-12,Charlotte Weber,44,Male,Secondary,Yes,No,No,Yes,Yes,50k-80k,1k-10k,0,0,1,1,0,0,0,0
13297,2022-11-04,Freya Lefevre,51,Male,Secondary,Yes,Yes,Yes,No,No,50k-80k,<1k,0,1,0,1,0,0,0,0
30446,2023-06-23,Harry Hall,33,Male,Secondary,No,Yes,Yes,No,No,30k-50k,1k-10k,0,0,1,0,0,0,0,0
13246,2022-06-27,George Bianchi,19,Female,Secondary,Yes,No,No,No,No,50k-80k,10k-50k,1,1,1,0,1,1,0,1
